,Z1,Z2,Z3,Z4,Z5,Z6,Z7,Z8,Z9,Z10
1010,0.612853,-0.62178254,0.08407662,0.5402665,-0.2233334,-0.23248169,0.46881402,0.12292602,0.14968626,-1.0644057
1011,0.320619,-0.3067021,-0.47584912,-0.32378682,-0.13973986,-0.024539538,-0.15982926,0.58758205,-0.52062166,-0.4928327
1012,-0.21254593,-0.0042898217,-0.33208868,0.09375626,-0.37958893,-0.5048869,-0.12610917,0.2523643,-0.09413094,0.9489332
1013,0.022632234,0.09652872,0.32826474,-0.3191074,-0.14939924,0.008429795,0.50425404,-0.50863737,-0.19294818,0.5887092
1014,0.097896695,-0.83765805,0.08947504,-0.5075873,-0.12319821,-0.7150135,0.32533818,-0.3205844,-0.0035385806,-0.44359112
1015,0.0384973,0.10742846,0.0068224524,0.45011228,0.035761815,-0.53051454,0.07987256,-0.23249702,-0.3099389,0.72053885
1016,0.2887225,-0.674962,0.08943934,-0.2764827,-0.12444463,0.1458192,0.25870177,0.0064672995,-0.48144928,-0.2909144
1017,0.05940771,-0.15898702,0.25927797,0.76804274,-0.56133133,-0.030376382,-0.3125889,0.16171767,0.69935834,0.43885207
1018,0.3035783,0.31345776,0.46832544,0.3042269,0.42777792,-0.4655245,0.48007885,0.48282668,0.07727771,0.26181242
1019,0.121082336,0.034247354,0.04030879,-0.015966335,0.7486295,0.59120065,0.52274203,0.32600483,0.0734894,0.15850258
1020,-0.23883483,-0.5072691,0.057864808,0.012095765,-0.39664334,0.5393404,0.32853207,0.44174913,-0.26981744,-0.46452528
1021,0.24982624,0.7124378,-0.41553527,-0.7819403,-0.30093062,-0.26194328,-0.027048454,-0.6275102,-0.2984572,-0.12243209
1022,0.3142942,0.19588713,-0.73578775,-0.09431203,0.3274996,-0.13747399,-0.19090885,0.0022807184,-0.25897792,0.04843216
1023,-0.32524657,0.12040657,-0.25303656,-0.28404787,-0.36535892,0.02525862,-0.1131642,-0.32386664,0.5567301,-0.29808047
1024,0.3296551,0.91060114,-0.58564293,-0.41117468,-0.52060455,-0.28103307,0.044040497,-0.38830942,-0.15727445,-0.26817536
1025,0.19738206,0.2917889,0.7230001,-0.15560214,0.12171506,-0.55106866,0.09417539,0.15227017,0.471079,-0.3125475
1026,-0.2549859,-0.080329396,0.10915856,0.7570029,0.27468005,-0.112411514,0.09431125,-0.15801089,0.03879095,-0.6618201
1027,-0.12108801,-0.39823404,-0.50358534,0.6675349,0.40172666,0.27090377,0.37483275,-0.31590888,0.011069298,0.30992064
1028,0.20981225,0.7043121,0.41393864,0.54367536,0.76016235,0.12745643,0.3035249,0.09345172,0.25977138,0.26941994
1029,-0.0972942,0.011818685,0.48169515,-0.43232447,0.0539919,0.49484622,-0.11883719,0.0363002,0.058889743,0.8614892
1030,0.2523717,0.4223708,-0.08891544,0.039873753,0.5096192,0.6903,0.6973889,-0.112135515,0.5599883,-0.13536017
1031,0.60887456,0.82152677,-0.033509266,0.3844552,-0.2216863,-0.060364135,0.28284764,-0.31593713,-0.26087847,-0.43315226
1032,-0.23633304,0.040800896,-0.42222515,0.24355297,0.26960495,-0.07105455,-0.07053088,0.15565655,0.5103941,-0.21547185
1033,-0.3411646,-0.2439106,0.17485796,0.47341698,0.023876464,0.45826176,-0.13683146,-0.28689778,-0.09218837,-0.004287543
1034,0.3932934,0.112939425,-0.1703844,0.085457556,0.0487953,-0.2852029,0.12941837,0.06677748,0.70071584,-0.12706713
1035,-0.37008256,-0.005297272,-0.26113012,0.67360085,-0.3025564,0.37077639,0.1342939,-0.44893563,-0.53564095,-0.43760112
1036,0.2901782,0.34733725,-0.3660069,0.66491467,-0.18376362,-0.43749064,0.21606965,0.49913082,-0.16287476,0.5603273
1037,0.7373981,-0.42962486,0.036469992,0.29445177,-0.47824335,-0.53629285,0.47106823,-0.047548622,-0.35764885,-0.1030331
1038,0.7283176,-0.04636643,0.0570104,-0.14648485,-0.053882238,-0.45701602,-0.21549508,-0.47589156,0.15773828,0.26772493
1039,-0.1885632,0.3757915,-0.80775917,-0.026330167,-0.5691491,0.09574905,0.31791967,-0.30109406,-0.1698979,0.29760355
1040,-0.06318982,0.28755167,-0.19192782,0.6099099,-0.36163285,0.09399195,-0.7348353,0.539922,0.07762609,-0.24985269
1041,-0.50847083,-0.22223695,-0.45804903,-0.73054576,0.30130744,0.32198215,0.019621478,-0.06463602,-0.4806489,-0.5250665
1042,-0.055076674,-0.07628709,0.309372,0.16814694,0.5291442,0.19300397,-0.29117033,0.7484474,0.31703,-0.8612999
1043,0.30239946,-0.46487552,-0.6084969,0.31484935,-0.32393298,0.6905697,0.051373944,0.09096181,-0.2554738,0.17086379
1044,0.5514977,-0.08305165,-0.008864432,-0.5854336,-0.29702148,-0.10117756,0.33017707,0.5922094,-0.06914982,-0.87955415
1045,0.44585988,-0.037590735,0.20831501,0.4332497,-0.55321234,0.096338995,-0.56756365,-0.044361528,-0.15243882,0.2282275
1046,-0.014466963,-0.4725186,0.47402814,-0.15603176,0.34648362,0.6870491,0.35018432,-0.090284936,-0.34847936,0.5344768
1047,-0.8915979,-0.55683964,-0.3960123,0.11004794,0.25652045,-0.38976896,-0.3981043,0.4636298,-0.45157045,0.40648574
1048,0.3067837,0.18387929,-0.048170857,-0.5860214,-0.23292968,-0.382307,0.52766424,-0.18640146,0.5365132,-0.4755216
1049,0.079972155,0.25624472,-0.47098038,0.3747159,0.055747952,-0.1347368,-0.12930019,-0.28680468,-0.32772255,-0.32303807
1050,-0.23594385,-0.20598818,-0.04513766,-0.81445926,-0.77919513,-0.40873596,-0.41872704,-0.25256142,-0.27167118,-0.3116997
1051,-0.045684796,-0.31741574,0.2009648,0.7967755,-0.5508055,-0.050083835,0.18696843,-0.31247705,-0.35502678,0.0044915965
1052,0.25326928,0.030212063,-0.36989102,-0.32290766,-0.14222617,0.0025377802,0.24831812,0.21533422,-0.07902214,-0.025708431
1053,0.19697928,0.54355675,-0.4744635,-0.6632308,0.039133407,-0.16556627,-0.28024223,-0.6581776,-0.062020596,0.27602822
1054,0.540419,0.79518557,0.30767968,0.22961353,0.6646877,-0.37560442,-0.22751363,-0.46418983,-0.36329013,0.29420927
1055,-0.32359317,0.41252214,-0.1787983,0.023023011,0.23385778,0.06020331,0.33596584,0.061468136,-0.05661117,0.8363545
1056,-0.07286232,-0.7765429,-0.3152975,0.107110955,-0.17388502,0.62800133,-0.02772332,-0.0101379175,-0.08643068,-0.03635219
1057,-0.1119377,0.2511226,-0.31860435,0.71143687,-0.7950959,-0.22378995,-0.5078065,0.286854,0.5311711,-0.117531545
1058,0.12071501,0.2574611,-0.03761682,-0.3105489,0.32015312,0.03809909,-0.23975298,0.39981112,-0.7899586,0.20066318
1059,-0.68108153,0.2574831,0.094967574,-0.7755575,-0.051342156,0.015716797,0.036412362,-0.33919492,-0.8252837,-0.55760545
1060,-0.43532535,0.43489638,-0.1800632,0.4768573,-0.64569515,0.034429718,-0.18898931,0.39417642,0.2456748,-0.62107396
1061,0.384629,-0.5714126,-0.27478513,0.0433228,-0.14268182,0.018476786,0.19230697,0.06182182,0.147058,-0.50813353
1062,0.17866361,0.5811108,0.19159815,-0.1753599,0.75124663,-0.20658268,0.9933598,-0.04287182,-0.030134708,-0.075277425
1063,-0.09136437,0.06714179,0.22211576,0.50426257,0.2069392,0.5630867,0.36548746,-0.2788914,-0.38315508,0.16939059
1064,0.02359729,0.38506323,0.1690609,0.012081497,-0.494135,-0.47171852,-0.2093781,0.17959453,-0.2965597,-0.34602237
1065,0.10866609,-0.11040039,-0.16708577,0.55249214,0.28647795,0.3436639,-0.45526752,0.23167513,0.15266715,0.6646545
1066,-0.2286365,-0.6624493,-0.1786963,0.0971486,0.35997328,0.1442949,0.7214568,0.07073825,0.047107246,-0.40663162
1067,0.7929532,0.42739698,-0.54782045,-0.20938356,-0.043686267,0.15414782,-0.35000193,0.19060853,0.199549,-0.013563869
1068,-0.37652844,-0.17307746,0.47365642,0.7895895,-0.13899563,-0.137483,0.0731232,-0.24274738,-0.12802288,0.09170632
1069,-0.46347147,0.59113634,-0.21084805,-0.047517333,0.5424898,0.60438836,1.011377,0.39302528,-0.26907858,0.39665914
1070,0.4515513,0.3641046,-0.5927886,-0.19143957,-0.0693856,-0.031729035,-0.29602507,0.22359948,-0.3786153,0.1413598
1071,0.005044077,0.090375796,0.037754513,-0.61720645,0.54002106,0.2150909,-0.08524858,0.18698378,0.76104146,-0.31639013
1072,0.14330985,-0.1931551,-0.6779668,0.15941131,0.45050228,-0.2199141,-0.015019688,0.47623184,-0.14268428,0.53674406
1073,-0.3607818,0.39656612,-0.29776314,-0.026301892,0.54825485,-0.19919862,0.2642604,-0.49251467,-0.05933256,-0.17965303
1074,-0.58745545,-0.46596113,-0.26798272,0.46810418,-0.68171424,-0.6241677,0.043039758,-0.37118644,0.5965628,-0.04596497
1075,-0.76031834,0.42876258,0.41129288,0.037235286,0.112870045,-0.13812934,-0.22500291,0.68407446,-0.37747583,0.225803
1076,0.35310966,0.43953097,0.47030586,-0.19667694,0.5190048,-0.49642345,-0.16837531,0.5405298,-0.81525123,-0.015800318
1077,0.41476235,0.33376583,-0.40195173,0.42635295,-0.17458752,0.30531225,0.9504667,0.28752187,-0.06419647,-0.08888957
1078,0.46901706,-0.06144009,-0.14865376,0.3451721,-0.14492488,-0.6415994,-0.431754,0.14412501,-0.22954383,0.1732029
1079,-0.12239034,0.3951632,0.26347205,-0.0038024706,0.5080657,-0.18493271,0.03914405,0.0076057687,-1.0272686,0.19762951
1080,0.027851714,0.3829818,0.34659654,-0.022820916,-0.32644674,0.37210995,-0.20720401,-0.41047233,-0.0077590533,0.29333204
1081,0.4335778,-0.08108825,0.6317128,-0.15635175,-0.13820627,-0.011244289,0.13734776,0.09682846,-0.7483311,-0.32049966
1082,0.10246945,0.29464868,0.03298831,-0.36878458,-0.14780441,-0.55781525,-0.21719047,-0.17690586,-0.5089737,-0.3301157
1083,0.2143367,-0.19118212,0.2700015,-0.30015388,0.49591625,-0.47357646,-0.4566558,0.19575901,-0.23776805,-0.19252436
1084,-0.29308274,0.41680124,-0.07080711,-0.076822884,0.20705186,-0.3158812,-0.37406793,0.32685342,0.07261048,-0.16024864
1085,0.41754445,-0.20489763,0.12036275,0.26722848,-0.7609031,-0.0076290513,0.23120935,-0.42876092,0.35217413,0.26047853
1086,0.36717856,0.71153677,0.3737711,0.20992412,0.20577815,-0.13015261,0.159584,0.09254744,0.515456,0.7557555
1087,-0.29738066,-0.1869953,0.49774417,-0.7808876,0.46337053,0.13433325,0.1066463,0.054970924,-0.0058541643,0.09527676
1088,0.0366967,0.052605372,-0.3542819,0.45068473,-0.28042448,0.31183892,0.17994723,-0.28908032,-0.56236964,-0.3523634
1089,0.05064686,-0.5223069,-0.12190059,-0.038966462,-0.7389869,-0.09710469,0.42772168,0.7626715,-0.13406181,-0.06684008
1090,0.647264,0.40534952,-0.56363595,-0.4135571,-0.03413898,-0.29828575,-0.47416204,0.7193043,0.26544535,0.7261484
1091,0.30865562,0.45245686,-0.04481373,0.49541023,0.19244128,0.10574816,-0.4051489,-0.283318,-0.59638995,-0.18050548
1092,-0.59312314,-0.39670044,-0.31897432,0.115112506,-0.13832335,-0.05102846,-0.31940454,0.2888797,0.77326065,0.38129812
1093,-0.23748189,0.24632601,-0.5599184,-0.310771,0.68220186,1.0940447,0.046533752,0.015789768,0.07795839,-0.08679254
1094,-0.46526897,0.40363705,0.06318743,0.39831573,-0.13043843,0.03556828,0.297444,0.2321859,0.598162,0.41290307
1095,-0.08243286,0.18514474,0.09654258,-0.054489918,0.44117856,0.049131285,0.584766,0.28240237,-0.3343557,0.44113168
1096,0.9750658,0.26056036,0.103633046,0.1294821,0.11359607,-0.36480024,0.6121174,0.5383561,-0.36425808,-0.102870256
1097,-0.024195248,0.51576203,0.004255627,-0.10280461,0.20789304,0.16751945,-0.6690649,0.35755977,-1.0456302,-0.08130989
1098,-0.14086264,-0.35018176,0.31138352,0.4832255,-0.022769943,0.33044797,0.8999763,-0.53215003,-0.2279454,-0.30531043
1099,-0.125019,0.27578914,0.34604555,0.5139791,-0.18889333,-0.46972498,0.4261093,0.11052182,0.7747879,0.25881374
1100,0.095103964,0.061227623,0.4655827,0.11737858,-0.24915303,0.28499693,0.24363743,-0.6231003,0.16925326,-0.6143793
1101,0.081704386,-0.59918904,0.1734087,0.11897557,-0.021391248,0.2558947,-0.23787197,0.5091598,1.1810806,0.5458177
1102,-0.3008375,-0.5337455,-0.8581173,-0.0667818,0.086508386,0.15031256,0.06328497,-0.34994546,0.31369397,0.019018568
1103,-0.043460183,-0.47640535,0.10244119,0.13829122,0.12278724,-0.31859422,-0.5439587,-0.42736456,0.014995191,0.534935
1104,-0.20892675,-0.9282508,0.41622967,-0.37173805,-0.14114119,0.08343471,0.35200682,0.16741961,-0.5716363,0.40989915
1105,0.0025171123,0.0953376,-0.5313267,0.47988173,-0.5336692,0.5626369,-0.039205275,-0.2775216,-0.3709502,-0.34866652
1106,-0.54622555,-0.061841473,-0.42410797,0.3254275,-0.28191558,0.05564651,-0.29463634,-0.07403217,-0.08544281,0.15529771
1107,0.88841146,-0.50807846,-0.34792596,-0.13923508,-0.58241266,0.09668639,-0.12966187,-0.5600719,-0.014963063,-0.0016612087
1108,0.5046978,0.35567984,0.20012966,0.075073615,0.9034952,0.5617951,-0.20848554,0.30522868,0.29850876,0.09230576
1109,0.10639178,-0.056034803,0.57090366,-0.41914263,-0.064850785,-0.101163305,-0.06027279,-0.21698195,0.21472923,0.17567007
1110,-0.7500693,-0.17340967,-0.24312726,-0.35531467,0.5310672,0.3204873,-0.12463831,-0.040248048,-0.5085578,0.009800652
1111,0.15043758,0.06849894,0.45756015,-0.33744544,-0.3324311,1.0472873,0.22559993,-0.32652223,0.100592256,0.4132736
1112,0.6633368,-0.37111205,0.017440073,0.9727102,0.119338654,-0.4389411,0.08517787,0.37501696,-0.26012594,0.20581122
1113,-0.19888227,0.6443597,-0.13843638,-0.6686608,-0.092759624,-0.37798128,-0.19767383,-0.28889367,-0.30057907,-0.03525164
1114,-0.44844133,0.18420736,-0.27245334,-0.5030968,-0.17465064,0.092376724,-0.1799162,0.46886364,-0.1331633,0.59157985
1115,-0.69229597,0.11019238,0.44318324,-0.25810802,-0.29348603,0.0013249095,0.4383556,0.03374913,-0.64097583,-0.5432996
1116,-0.10166577,0.29770893,-0.0067633945,-0.1511701,-0.07805069,0.9514427,0.26282537,-0.012087289,0.8089172,-0.039960094
1117,0.08141657,-0.28453675,0.45315439,-0.18380438,0.36208183,-0.02070728,-0.35948387,0.278146,0.24605091,-0.6872253
1118,-0.4301197,0.19783981,0.41902184,0.4641512,0.15382491,-0.098734066,0.46185058,-0.2815527,-0.0027024995,0.68123704
1119,0.365509,0.035901595,-0.4984369,0.12266363,0.36714762,-0.0011919824,-0.6372028,-0.26470965,0.27895817,0.21092069
1120,-0.4463934,0.03318363,-0.1544826,0.120343044,-0.2602841,-0.51037836,-0.6290801,0.38771743,-0.18998054,-0.18550736
1121,0.87730813,-0.6381752,-0.66118544,-0.050757013,0.22329907,0.2812494,-0.09923884,-0.17999537,-0.59033525,-0.2295361
1122,-0.6558687,-0.18713589,0.3583808,-0.9290687,-0.18751672,0.061346117,-0.019022463,-0.50003576,0.029434111,0.32058415
1123,0.15416472,0.5216415,0.25546476,0.63460386,-0.35167378,0.6816063,0.18943937,0.07414465,-0.5362427,-0.09334894
1124,-0.6115336,0.66147476,-0.0996667,-0.28350177,-0.8581483,-0.2481374,-0.16473262,-0.12748607,-0.039432403,-0.5270309
1125,-0.31807113,0.44123715,-0.0130014,0.25870174,0.19008945,0.30924574,0.60944396,-0.19601658,0.481175,-0.34909835
1126,-0.053318605,0.10111985,0.31951466,-0.031083722,0.7221398,0.19367717,0.34900045,-0.019884929,-0.8098387,0.6982567
1127,-0.03972746,-0.4877354,-0.03335299,-0.18713538,-0.32849246,0.18339084,0.31879726,0.1190632,0.18716617,-0.14716561
1128,0.19643053,0.11156554,-0.14998779,-0.02144927,0.7967096,-0.0999954,-0.10971251,0.43229944,-0.3836912,0.12517348
1129,-0.4748524,-0.19114526,-0.21547392,0.3780863,-0.04608572,-0.54171485,-0.07693974,-0.3599993,0.445981,-0.36113113
1130,0.12011111,-0.41812027,0.12923837,-0.09463324,0.07682312,-0.8532069,0.13077497,-0.32025507,0.21189986,-0.4156457
1131,0.1769745,0.027931912,-0.42346838,0.61722517,-0.10767464,0.16664456,0.03579739,-0.36118743,-0.2718579,0.4090264
1132,0.65607554,-0.46757287,-0.109594055,-0.3476723,0.11293995,0.16680695,0.5808854,0.32871133,0.09374938,-0.4147519
1133,0.4635925,0.64528936,0.42629826,-0.3017499,-0.06813379,-0.34806415,0.53115577,-0.47410917,0.16333228,-0.16296859
1134,-0.639446,0.30332822,-0.26224574,0.2901405,0.17708614,-0.29410076,-0.24663928,0.72335505,-0.029270273,-0.39396784
1135,-0.070426136,-0.26629773,-0.47000894,-0.0060193804,0.29551423,0.40769863,-0.3820262,0.3870536,-0.49778888,0.6200111
1136,0.62542987,0.18487312,0.101051584,0.023352113,-0.24922974,-0.31249318,-0.114696145,0.05681786,-0.40175378,0.5099137
1137,0.2686756,0.49938196,0.2317742,0.55648243,-0.47116092,-0.0020400316,0.38720113,0.10100834,0.21259376,-0.8330346
1138,-0.18736011,0.0043961643,0.25354603,0.13515294,0.020471172,-0.26947135,0.2099188,-0.35120204,-0.047762964,-0.34308118
1139,-0.04658681,-0.15541664,-0.09659546,0.2919446,0.21950363,-0.061211355,0.789007,0.014675889,0.18452846,-0.68809813
1140,0.16474001,-0.13544996,0.4842431,0.68583125,-0.30328774,0.35323444,0.72748,-0.15957889,-0.28093576,-0.64939654
1141,-0.30972505,-0.24292693,-0.086188056,0.0026945511,0.30669156,-0.33389127,-0.0682563,-0.55789405,-0.3496216,-0.08178018
1142,0.26053992,-0.49701288,0.19428192,-0.48118263,0.020297013,-0.4442369,-0.18393287,0.34083995,-0.53844553,-0.05334559
1143,0.03160934,-0.23803745,-0.061710075,-0.12409555,0.23658097,-0.1031719,-0.7310649,-0.40339983,-0.09984811,-0.2013876
1144,0.9131827,-0.6138579,0.38290364,0.51012874,-0.14667739,-0.05546201,-0.24730746,0.38698885,-0.15338123,0.16955419
1145,-0.20834118,0.34509644,0.6582204,-0.3814484,0.14631781,-0.10591558,0.05921237,-0.37161082,-0.21418573,0.7446228
1146,-0.097546145,0.29622167,-0.01695279,0.13832532,-0.68708414,-0.37409464,-0.17995852,-0.14009507,-0.7920252,0.4236094
1147,0.33076712,0.17597225,-0.10322927,0.5208669,0.021553984,0.0134512475,0.108167805,-0.74493927,-0.22030666,-0.71766555
1148,0.03511058,0.14133346,0.46215037,-0.1125312,0.228715,-0.03596528,0.58961576,-0.28031215,-0.10807228,-0.37011912
1149,0.31106997,-0.4076011,-0.7307872,-0.34839836,0.58321446,-0.015374168,-0.21254951,0.57350916,-0.10905309,0.2447117
1150,0.5593667,0.87688684,0.07513455,0.18556422,0.055896778,-0.2907724,0.6412254,0.4765621,0.09682774,0.025165642
1151,0.29279053,-0.15195236,-0.66675967,-0.15093789,0.111382976,0.28716454,-0.07076744,-0.24046849,-0.00444298,-0.06824685
1152,-0.5984556,0.46159327,0.042761803,-0.30029163,0.061175995,0.22644311,-0.2734797,-0.2770261,-0.85117704,-0.0034985952
1153,-0.17863074,0.21463692,0.16927086,0.2879576,0.6421262,0.4399908,-0.24519843,0.73628926,0.27957883,-0.3101539
1154,0.538773,-0.23117144,-0.41779315,-0.009970943,-0.41782323,-0.32446116,-0.2873249,-0.5373078,-0.2858507,-0.80527633
1155,-0.22474444,-0.35221732,-0.083057135,0.02784356,-0.68339664,-0.13035296,0.2351443,0.2745222,0.07662626,-0.3641402
1156,-0.15531121,0.25786883,-0.4193991,-0.47517365,0.33391088,0.28059492,-0.10407859,-0.29717347,0.1609944,0.44783986
1157,0.75477064,0.18561615,-0.60871345,0.72148883,-0.8073119,0.087927856,0.4085277,-0.18907171,0.21716037,0.022193907
1158,-0.63580984,-0.11271146,-0.392606,-0.29370415,0.35808465,0.75902516,-0.14458913,0.21912628,0.2532237,-0.83709425
1159,0.27260956,-0.6982042,0.5602823,0.5494467,-0.26383954,-0.5220053,-0.5405463,0.37609154,0.0648776,-0.10266327
1160,-0.29470235,-0.2647815,0.030008478,0.45051253,0.027419658,-0.11620047,0.7915835,-0.2948727,0.06938212,0.0727186
1161,-0.55425763,0.60163635,-0.5519729,-0.092883915,-0.00733672,-0.43694288,0.6767238,-0.4557262,0.5287436,-0.42325816
1162,0.25900558,-0.13316637,-0.65473145,0.25031582,0.57727253,-0.058083136,-0.2802507,-0.24939984,0.3401164,0.060065422
1163,0.10908675,-0.43991354,-0.5089298,-0.25054023,0.42486832,0.060583618,-0.4384802,-0.100085475,0.5085746,-0.20635046
1164,-0.24413218,1.0853777,-0.35871232,-0.32601997,0.3610299,-0.6753093,0.014393011,-0.33709353,0.2475294,0.064537816
1165,0.047589526,0.5742511,-0.15205278,-0.16991593,-0.26738012,-0.65745735,-0.32041493,-0.39546552,-0.39460865,-0.40022528
1166,-0.05171048,-0.3113995,0.28578097,0.49817133,0.18237492,-0.34109044,-0.14640154,0.8349862,-0.21483096,-0.26759014
1167,-0.17998487,-0.6192527,-0.32044783,0.58282185,-0.4030683,-0.3677822,0.055457875,-0.18593128,-0.7611496,-0.8512233
1168,-0.07146987,0.19189641,-0.5515802,0.2585576,-0.112957865,0.44779444,-0.91220397,0.57417333,0.3560919,0.50486094
1169,-0.021227473,-0.30504975,0.061255425,-0.46892688,-0.3192085,0.0520448,-0.241335,0.26428398,-0.14874372,-0.09428109
1170,0.27074584,0.024125356,-0.08028033,0.7689408,0.057027973,0.17958803,0.15001233,0.0703846,-0.18269557,0.44720313
1171,-0.061611846,0.25040677,-0.07706136,0.26209548,-0.42729205,-0.29318726,-0.08102789,-0.16349977,0.09540417,0.057676658
1172,-0.7604315,-0.6032273,0.08868244,0.23741928,-0.23656583,-0.52694285,0.32306874,-0.3079065,-0.7565973,-0.16536728
1173,0.5568708,0.12465357,0.58023655,0.36886796,-0.17016023,-0.3350131,-0.23869911,-0.24481969,0.047282547,-0.01954604
1174,0.112788945,0.5275264,-0.5722739,-0.23826337,0.6340152,0.8239827,-0.29355216,-0.11615904,-0.279962,-0.3264638
1175,0.25032353,0.35846072,-0.2848431,-0.20838986,0.3874348,0.52435446,-0.040226642,-0.011388058,-0.55023164,-0.7338235
1176,-0.022026291,0.09096726,-0.61963916,0.41620436,-0.1062009,-0.29584986,0.07335565,-0.55640364,0.25915655,-0.5507751
1177,0.6473497,-0.11348003,0.34246218,0.77599317,0.19538079,-0.3827916,-0.22283463,0.55440885,0.33130834,-0.23995198
1178,-0.047827512,0.62566364,-0.34410766,0.13167383,-0.12257197,-0.81190556,0.06988069,0.10202428,-0.28373948,-0.6930072
1179,-0.08993853,0.44508797,-0.22301169,-0.044207674,0.4798636,-0.17783043,-0.23761939,-0.08944637,0.15881231,0.2333521
1180,-0.2958869,-0.011708185,-0.073516674,-0.5701068,0.21658094,0.08593612,-0.09747776,-0.08641034,-0.6345653,0.6342667
1181,0.09056613,-0.31503284,-0.11856364,0.5039122,0.055988245,-0.876957,-0.10324592,0.20475954,-0.8357732,-0.4296587
1182,0.100695975,0.5187042,0.21371126,0.016756035,-0.38467613,0.12829062,-0.08794498,-0.13113952,0.22765888,0.46869385
1183,0.3200482,0.13190453,-0.10777148,-0.3562872,-0.049872413,0.06947166,0.8517899,-0.35256118,0.2262667,0.46454516
1184,0.20528674,0.22998954,-0.8259791,0.45152494,-0.24281847,-0.33671582,-0.20410663,0.030346848,0.39815736,0.5875414
1185,0.25237808,0.15501061,0.38405132,0.10893521,-0.1511612,-0.44271943,0.22243209,-0.21314357,0.71295303,-0.8966914
1186,0.059451,-0.58765733,-0.47491,0.030194476,-0.68069,-0.21210395,-0.56338316,0.11341862,0.16327514,-0.5236493
1187,0.4843619,0.014140629,-0.07133584,0.17507935,-0.18147708,0.17767417,-0.3451905,0.36068407,0.93938154,0.7033231
1188,-0.27128083,-0.26661325,-0.19787054,0.055234224,0.10147357,0.049112655,-0.19467147,0.07589651,0.13347962,1.0837346
1189,0.58509547,0.7832003,0.033387877,0.74382657,-0.065111026,-0.12425752,-0.25019145,-0.37167862,0.11371022,-0.13433711
1190,0.25110045,-0.89561933,0.37356892,0.03764015,0.34967405,0.31365192,0.31111434,-0.19893377,-0.29074916,0.059379917
1191,-0.14944875,0.36041588,-0.09185929,-0.6417652,0.5146035,0.17537814,-0.59648925,0.41834906,-0.6570965,0.22423631
1192,0.011344793,0.032383673,0.55477023,0.70759743,-0.07665064,0.014981416,0.10925754,0.40494314,-0.52994907,-0.22863221
1193,0.09918873,-0.1706024,-0.1909907,-0.36259732,0.020943906,-0.12054859,-0.047183685,0.41711205,-0.5922917,0.06845652
1194,0.5933238,0.46435335,-0.41059437,-0.44071257,-0.2544596,0.49386418,-0.051678695,0.024770081,0.51628906,-0.3097156
1195,-0.20444962,-0.3480745,-0.5541612,0.6110202,0.08239262,-0.0709849,-0.07333438,-0.20081407,-0.48420456,-0.24164262
1196,-0.7321979,0.061224807,0.17342208,-0.43207142,0.27156106,-0.60742825,-0.1813449,0.34254977,0.53421867,0.35687575
1197,0.23579666,0.11887569,0.11260823,0.083837084,-0.7651919,0.778724,-0.16878355,-0.44862777,-0.41077808,-0.23478264
1198,0.90882355,-0.37092844,0.31326783,0.6338925,0.075519964,0.06330392,0.4612007,-0.2999778,-0.49146804,-0.41880736
1199,0.40555078,-0.30925143,0.28623322,-0.2679438,0.79070187,0.11067413,0.0007243279,0.21377453,0.41011313,0.36178964
1200,-0.33367208,-0.36252433,-0.484793,-0.59310496,-0.21482284,0.060300473,0.1198102,-0.27107126,0.45789117,0.07110856
1201,0.24138846,-0.19115308,0.106659256,-0.59261453,-0.6060842,-0.06616455,-0.027248066,-0.28752103,-0.4290098,-0.3515679
1202,-0.14188848,0.047786783,0.5136434,-0.66491413,0.5751865,-0.08581373,0.46057186,0.029511089,0.0107876165,-0.52800363
1203,-0.67605287,0.47989306,-0.27560654,0.1455858,-0.082058005,-0.23801559,0.30492726,-0.60226464,-0.28904083,0.23335598
1204,-0.028586518,-0.08574573,-0.16563013,0.60600644,0.5354934,-0.18155447,0.83558625,0.36322892,0.046962053,0.34901848
1205,0.22818314,-0.032798566,0.24422406,0.5727697,-0.4572234,-0.28444517,-0.5987915,-0.12898353,-0.3863381,-0.17792204
1206,0.09869319,0.69130325,0.12818144,0.31630296,0.1628407,-0.3192818,-0.86164,0.09617351,-0.36674452,-0.35318857
1207,0.93719643,0.24363668,0.26423353,-0.66267717,-0.045950036,0.24735847,0.3581364,0.47184,-0.5201657,0.06839454
1208,0.30515268,-0.030674238,0.09810741,0.16470544,-0.600998,-0.5191809,0.46241432,0.66786903,0.19297674,0.11652587
1209,-0.52478004,-0.01618613,0.30221394,0.5682464,0.30410114,0.23849145,0.04046089,-0.1126948,0.30966085,-0.029854806
1210,0.055195365,-0.3425234,-0.26320052,-0.3752181,0.09424586,-0.3927944,0.8110953,-0.16066387,0.29164043,-0.12585239
1211,-0.7027407,0.08285835,0.11640293,0.28019953,0.018586606,-0.2398874,-0.25313175,0.73192906,-0.5478476,-0.12837863
1212,-0.27377614,0.28567192,-0.21569905,0.053922314,-0.18798243,0.29863185,0.18689895,0.32030073,-0.4521854,-0.5416499
1213,0.5788475,-0.25103,0.28179976,0.13956723,-0.32152382,0.15067968,0.44861603,-0.7713985,-0.002745988,0.11960053
1214,-0.18298753,0.8467753,0.30564302,-0.25533888,-0.64129186,0.10045869,0.13472001,0.576391,0.20155612,0.35249913
